Row ID,Branch ID,Branch Name,Number of Holds,Title,Author,As of Date,Web URL
EPLRIV20150713All the light we cannot see : a novel / Anthony Doerr,EPLRIV,Riverbend Branch,39,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,07/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLRIV20150713The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,EPLRIV,Riverbend Branch,41,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,07/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLRIV20150713In the unlikely event / Judy Blume,EPLRIV,Riverbend Branch,42,In the unlikely event / Judy Blume,Blume Judy,07/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely
EPLRIV20150713The girl on the train / Paula Hawkins,EPLRIV,Riverbend Branch,92,The girl on the train / Paula Hawkins,Hawkins Paula,07/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLRIV20150720Go set a watchman / Harper Lee,EPLRIV,Riverbend Branch,51,Go set a watchman / Harper Lee,Lee Harper,07/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a
EPLRIV20150720To kill a mockingbird / Harper Lee,EPLRIV,Riverbend Branch,24,To kill a mockingbird / Harper Lee,Lee Harper,07/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=to%20kill%20a
EPLRIV20150720The heir / Keira Cass,EPLRIV,Riverbend Branch,25,The heir / Keira Cass,Cass Kiera,07/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/
EPLRIV20150720Finding Audrey / Sophie Kinsella,EPLRIV,Riverbend Branch,25,Finding Audrey / Sophie Kinsella,Kinsella Sophie,07/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=finding%20audrey%20/
EPLRIV20150720Geronimo Stilton. The enchanted charms : the seventh adventure in the Kingdom of Fantasy / text by Geronimo Stilton ; Translated by Emily Clement ; cover by Danilo Barozzi,EPLRIV,Riverbend Branch,26,Geronimo Stilton. The enchanted charms : the seventh adventure in the Kingdom of Fantasy / text by Geronimo Stilton ; Translated by Emily Clement ; cover by Danilo Barozzi,Barozzi Danilo,07/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=geronimo%20stilton.%20the
EPLRIV20150720The nightingale / Kristin Hannah,EPLRIV,Riverbend Branch,29,The nightingale / Kristin Hannah,Hannah Kristin,07/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/
EPLRIV20150720All the light we cannot see : a novel / Anthony Doerr,EPLRIV,Riverbend Branch,35,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,07/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLRIV20150720The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,EPLRIV,Riverbend Branch,37,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,07/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLRIV20150720In the unlikely event / Judy Blume,EPLRIV,Riverbend Branch,40,In the unlikely event / Judy Blume,Blume Judy,07/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely
EPLRIV20150720The girl on the train / Paula Hawkins,EPLRIV,Riverbend Branch,89,The girl on the train / Paula Hawkins,Hawkins Paula,07/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLRIV20150727Finding Audrey / Sophie Kinsella,EPLRIV,Riverbend Branch,25,Finding Audrey / Sophie Kinsella,Kinsella Sophie,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=finding%20audrey%20/
EPLRIV20150727The husband's secret / Liane Moriarty,EPLRIV,Riverbend Branch,26,The husband's secret / Liane Moriarty,Moriarty Liane,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20husband%27s%20secret
EPLRIV20150727To kill a mockingbird / Harper Lee,EPLRIV,Riverbend Branch,27,To kill a mockingbird / Harper Lee,Lee Harper,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=to%20kill%20a
EPLRIV20150727Geronimo Stilton. The treasure of Easter Island / Geronimo Stilton ; illustrations by Giuseppe Ferrario ; translated by Lidia Morson Tramontozzi,EPLRIV,Riverbend Branch,27,Geronimo Stilton. The treasure of Easter Island / Geronimo Stilton ; illustrations by Giuseppe Ferrario ; translated by Lidia Morson Tramontozzi,Stilton Geronimo,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=geronimo%20stilton.%20the
EPLRIV20150727The nightingale / Kristin Hannah,EPLRIV,Riverbend Branch,27,The nightingale / Kristin Hannah,Hannah Kristin,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/
EPLRIV20150727All the light we cannot see : a novel / Anthony Doerr,EPLRIV,Riverbend Branch,35,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLRIV20150727The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,EPLRIV,Riverbend Branch,40,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLRIV20150727In the unlikely event / Judy Blume,EPLRIV,Riverbend Branch,41,In the unlikely event / Judy Blume,Blume Judy,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely
EPLRIV20150727Go set a watchman / Harper Lee,EPLRIV,Riverbend Branch,55,Go set a watchman / Harper Lee,Lee Harper,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a
EPLRIV20150727The girl on the train / Paula Hawkins,EPLRIV,Riverbend Branch,89,The girl on the train / Paula Hawkins,Hawkins Paula,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLRIV20150727Finding Audrey / Sophie Kinsella,EPLRIV,Riverbend Branch,25,Finding Audrey / Sophie Kinsella,Kinsella Sophie,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=finding%20audrey%20/
EPLRIV20150727The husband's secret / Liane Moriarty,EPLRIV,Riverbend Branch,26,The husband's secret / Liane Moriarty,Moriarty Liane,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20husband%27s%20secret
EPLRIV20150727To kill a mockingbird / Harper Lee,EPLRIV,Riverbend Branch,27,To kill a mockingbird / Harper Lee,Lee Harper,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=to%20kill%20a
EPLRIV20150727Geronimo Stilton. The treasure of Easter Island / Geronimo Stilton ; illustrations by Giuseppe Ferrario ; translated by Lidia Morson Tramontozzi,EPLRIV,Riverbend Branch,27,Geronimo Stilton. The treasure of Easter Island / Geronimo Stilton ; illustrations by Giuseppe Ferrario ; translated by Lidia Morson Tramontozzi,Stilton Geronimo,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=geronimo%20stilton.%20the
EPLRIV20150727The nightingale / Kristin Hannah,EPLRIV,Riverbend Branch,27,The nightingale / Kristin Hannah,Hannah Kristin,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/
EPLRIV20150727All the light we cannot see : a novel / Anthony Doerr,EPLRIV,Riverbend Branch,35,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLRIV20150727The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,EPLRIV,Riverbend Branch,40,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLRIV20150727In the unlikely event / Judy Blume,EPLRIV,Riverbend Branch,41,In the unlikely event / Judy Blume,Blume Judy,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely
EPLRIV20150727Go set a watchman / Harper Lee,EPLRIV,Riverbend Branch,55,Go set a watchman / Harper Lee,Lee Harper,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a
EPLRIV20150727The girl on the train / Paula Hawkins,EPLRIV,Riverbend Branch,89,The girl on the train / Paula Hawkins,Hawkins Paula,07/27/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLRIV20150810The Martian : a novel / Andy Weir,EPLRIV,Riverbend Branch,25,The Martian : a novel / Andy Weir,Weir Andy,08/10/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A
EPLRIV20150810The nightingale / Kristin Hannah,EPLRIV,Riverbend Branch,27,The nightingale / Kristin Hannah,Hannah Kristin,08/10/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/
EPLRIV20150810The husband's secret / Liane Moriarty,EPLRIV,Riverbend Branch,27,The husband's secret / Liane Moriarty,Moriarty Liane,08/10/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20husband%27s%20secret
EPLRIV20150810To kill a mockingbird / Harper Lee,EPLRIV,Riverbend Branch,28,To kill a mockingbird / Harper Lee,Lee Harper,08/10/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=to%20kill%20a
EPLRIV20150810China rich girlfriend : a novel / Kevin Kwan,EPLRIV,Riverbend Branch,29,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,08/10/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend
EPLRIV20150810All the light we cannot see : a novel / Anthony Doerr,EPLRIV,Riverbend Branch,35,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,08/10/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLRIV20150810The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,EPLRIV,Riverbend Branch,38,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,08/10/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLRIV20150810In the unlikely event / Judy Blume,EPLRIV,Riverbend Branch,41,In the unlikely event / Judy Blume,Blume Judy,08/10/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely
EPLRIV20150810Go set a watchman / Harper Lee,EPLRIV,Riverbend Branch,57,Go set a watchman / Harper Lee,Lee Harper,08/10/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a
EPLRIV20150810The girl on the train / Paula Hawkins,EPLRIV,Riverbend Branch,88,The girl on the train / Paula Hawkins,Hawkins Paula,08/10/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLRIV20150817To kill a mockingbird / Harper Lee,EPLRIV,Riverbend Branch,24,To kill a mockingbird / Harper Lee,Lee Harper,08/17/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=to%20kill%20a
EPLRIV20150817The nightingale / Kristin Hannah,EPLRIV,Riverbend Branch,26,The nightingale / Kristin Hannah,Hannah Kristin,08/17/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/
EPLRIV20150817The husband's secret / Liane Moriarty,EPLRIV,Riverbend Branch,26,The husband's secret / Liane Moriarty,Moriarty Liane,08/17/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20husband%27s%20secret
EPLRIV20150817The Martian : a novel / Andy Weir,EPLRIV,Riverbend Branch,27,The Martian : a novel / Andy Weir,Weir Andy,08/17/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A
EPLRIV20150817China rich girlfriend : a novel / Kevin Kwan,EPLRIV,Riverbend Branch,27,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,08/17/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend
EPLRIV20150817All the light we cannot see : a novel / Anthony Doerr,EPLRIV,Riverbend Branch,33,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,08/17/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLRIV20150817The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,EPLRIV,Riverbend Branch,38,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,08/17/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLRIV20150817In the unlikely event / Judy Blume,EPLRIV,Riverbend Branch,45,In the unlikely event / Judy Blume,Blume Judy,08/17/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely
EPLRIV20150817Go set a watchman / Harper Lee,EPLRIV,Riverbend Branch,60,Go set a watchman / Harper Lee,Lee Harper,08/17/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a
EPLRIV20150817The girl on the train / Paula Hawkins,EPLRIV,Riverbend Branch,87,The girl on the train / Paula Hawkins,Hawkins Paula,08/17/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLRIV20150824To kill a mockingbird / Harper Lee,EPLRIV,Riverbend Branch,25,To kill a mockingbird / Harper Lee,Lee Harper,08/24/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=to%20kill%20a
EPLRIV20150824The husband's secret / Liane Moriarty,EPLRIV,Riverbend Branch,25,The husband's secret / Liane Moriarty,Moriarty Liane,08/24/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20husband%27s%20secret
EPLRIV20150824China rich girlfriend : a novel / Kevin Kwan,EPLRIV,Riverbend Branch,26,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,08/24/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend
EPLRIV20150824The nightingale / Kristin Hannah,EPLRIV,Riverbend Branch,27,The nightingale / Kristin Hannah,Hannah Kristin,08/24/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/
EPLRIV20150824The Martian : a novel / Andy Weir,EPLRIV,Riverbend Branch,30,The Martian : a novel / Andy Weir,Weir Andy,08/24/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A
EPLRIV20150824All the light we cannot see : a novel / Anthony Doerr,EPLRIV,Riverbend Branch,32,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,08/24/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLRIV20150824The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,EPLRIV,Riverbend Branch,36,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,08/24/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLRIV20150824In the unlikely event / Judy Blume,EPLRIV,Riverbend Branch,44,In the unlikely event / Judy Blume,Blume Judy,08/24/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely
EPLRIV20150824Go set a watchman / Harper Lee,EPLRIV,Riverbend Branch,61,Go set a watchman / Harper Lee,Lee Harper,08/24/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a
EPLRIV20150824The girl on the train / Paula Hawkins,EPLRIV,Riverbend Branch,83,The girl on the train / Paula Hawkins,Hawkins Paula,08/24/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLRIV20150831The husband's secret / Liane Moriarty,EPLRIV,Riverbend Branch,23,The husband's secret / Liane Moriarty,Moriarty Liane,08/31/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20husband%27s%20secret
EPLRIV20150831My secret sister / Helen Edwards & Jenny Lee Smith ; with Jacquie Buttriss. --,EPLRIV,Riverbend Branch,24,My secret sister / Helen Edwards & Jenny Lee Smith ; with Jacquie Buttriss. --,Edwards Helen,08/31/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20sister
EPLRIV20150831China rich girlfriend : a novel / Kevin Kwan,EPLRIV,Riverbend Branch,24,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,08/31/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend
EPLRIV20150831The nightingale / Kristin Hannah,EPLRIV,Riverbend Branch,26,The nightingale / Kristin Hannah,Hannah Kristin,08/31/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/
EPLRIV20150831The Martian : a novel / Andy Weir,EPLRIV,Riverbend Branch,31,The Martian : a novel / Andy Weir,Weir Andy,08/31/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A
EPLRIV20150831All the light we cannot see : a novel / Anthony Doerr,EPLRIV,Riverbend Branch,34,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,08/31/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLRIV20150831The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,EPLRIV,Riverbend Branch,37,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,08/31/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLRIV20150831In the unlikely event / Judy Blume,EPLRIV,Riverbend Branch,43,In the unlikely event / Judy Blume,Blume Judy,08/31/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely
EPLRIV20150831Go set a watchman / Harper Lee,EPLRIV,Riverbend Branch,51,Go set a watchman / Harper Lee,Lee Harper,08/31/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a
EPLRIV20150831The girl on the train / Paula Hawkins,EPLRIV,Riverbend Branch,81,The girl on the train / Paula Hawkins,Hawkins Paula,08/31/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLRIV20150907Dark places / Gillian Flynn,EPLRIV,Riverbend Branch,23,Dark places / Gillian Flynn,Flynn Gillian,09/07/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=dark%20places%20/
EPLRIV20150907China rich girlfriend : a novel / Kevin Kwan,EPLRIV,Riverbend Branch,23,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,09/07/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend
EPLRIV20150907The nightingale / Kristin Hannah,EPLRIV,Riverbend Branch,26,The nightingale / Kristin Hannah,Hannah Kristin,09/07/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/
EPLRIV20150907Girl in the Spider's Web  / by David  Lagercrantz,EPLRIV,Riverbend Branch,30,Girl in the Spider's Web  / by David  Lagercrantz,Lagercrantz David,09/07/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=girl%20in%20the
EPLRIV20150907The Martian : a novel / Andy Weir,EPLRIV,Riverbend Branch,33,The Martian : a novel / Andy Weir,Weir Andy,09/07/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A
EPLRIV20150907All the light we cannot see : a novel / Anthony Doerr,EPLRIV,Riverbend Branch,37,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,09/07/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLRIV20150907The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,EPLRIV,Riverbend Branch,38,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,09/07/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLRIV20150907In the unlikely event / Judy Blume,EPLRIV,Riverbend Branch,42,In the unlikely event / Judy Blume,Blume Judy,09/07/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely
EPLRIV20150907Go set a watchman / Harper Lee,EPLRIV,Riverbend Branch,47,Go set a watchman / Harper Lee,Lee Harper,09/07/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a
EPLRIV20150907The girl on the train / Paula Hawkins,EPLRIV,Riverbend Branch,80,The girl on the train / Paula Hawkins,Hawkins Paula,09/07/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLRIV20150914China rich girlfriend : a novel / Kevin Kwan,EPLRIV,Riverbend Branch,23,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,09/14/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend
EPLRIV20150914The nature of the beast / Louise Penny,EPLRIV,Riverbend Branch,24,The nature of the beast / Louise Penny,Penny Louise,09/14/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nature%20of
EPLRIV20150914The Phoenix of destiny : an epic kingdom of fantasy adventure / Geronimo Stilton,EPLRIV,Riverbend Branch,26,The Phoenix of destiny : an epic kingdom of fantasy adventure / Geronimo Stilton,Stilton Geronimo,09/14/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20phoenix%20of
EPLRIV20150914The Martian : a novel / Andy Weir,EPLRIV,Riverbend Branch,30,The Martian : a novel / Andy Weir,Weir Andy,09/14/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A
EPLRIV20150914Girl in the Spider's Web  / by David  Lagercrantz,EPLRIV,Riverbend Branch,36,Girl in the Spider's Web  / by David  Lagercrantz,Lagercrantz David,09/14/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=girl%20in%20the
EPLRIV20150914The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,EPLRIV,Riverbend Branch,40,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,09/14/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLRIV20150914All the light we cannot see : a novel / Anthony Doerr,EPLRIV,Riverbend Branch,41,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,09/14/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLRIV20150914In the unlikely event / Judy Blume,EPLRIV,Riverbend Branch,43,In the unlikely event / Judy Blume,Blume Judy,09/14/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely
EPLRIV20150914Go set a watchman / Harper Lee,EPLRIV,Riverbend Branch,47,Go set a watchman / Harper Lee,Lee Harper,09/14/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a
EPLRIV20150914The girl on the train / Paula Hawkins,EPLRIV,Riverbend Branch,81,The girl on the train / Paula Hawkins,Hawkins Paula,09/14/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLRIV20150921Why not me? / Mindy Kaling,EPLRIV,Riverbend Branch,24,Why not me? / Mindy Kaling,Kaling Mindy,09/21/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=why%20not%20me%3F
EPLRIV20150921China rich girlfriend : a novel / Kevin Kwan,EPLRIV,Riverbend Branch,25,China rich girlfriend : a novel / Kevin Kwan,Kwan Kevin,09/21/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=china%20rich%20girlfriend
EPLRIV20150921The Phoenix of destiny : an epic kingdom of fantasy adventure / Geronimo Stilton,EPLRIV,Riverbend Branch,27,The Phoenix of destiny : an epic kingdom of fantasy adventure / Geronimo Stilton,Stilton Geronimo,09/21/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20phoenix%20of
EPLRIV20150921The Martian : a novel / Andy Weir,EPLRIV,Riverbend Branch,27,The Martian : a novel / Andy Weir,Weir Andy,09/21/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20martian%20%3A
EPLRIV20150921In the unlikely event / Judy Blume,EPLRIV,Riverbend Branch,39,In the unlikely event / Judy Blume,Blume Judy,09/21/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=in%20the%20unlikely
EPLRIV20150921The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,EPLRIV,Riverbend Branch,39,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,09/21/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic
EPLRIV20150921The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,EPLRIV,Riverbend Branch,39,The girl in the spider's web / David Lagercrantz ; translated from the Swedish by George Goulding,Lagercrantz David,09/21/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20in
EPLRIV20150921All the light we cannot see : a novel / Anthony Doerr,EPLRIV,Riverbend Branch,41,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,09/21/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light
EPLRIV20150921Go set a watchman / Harper Lee,EPLRIV,Riverbend Branch,45,Go set a watchman / Harper Lee,Lee Harper,09/21/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a
EPLRIV20150921The girl on the train / Paula Hawkins,EPLRIV,Riverbend Branch,79,The girl on the train / Paula Hawkins,Hawkins Paula,09/21/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLRIV20150928The nature of the beast / Louise Penny,EPLRIV,Riverbend Branch,24,The nature of the beast / Louise Penny,Penny Louise,09/28/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nature%20of
