Row ID,Branch ID,Branch Name,Number of Holds,Title,Author,As of Date,Web URL
EPLLON20150316The girl on the train / Paula Hawkins,EPLLON,Londonderry Branch,36,The girl on the train / Paula Hawkins,Hawkins Paula,03/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLON20150316The maze runner / James Dashner,EPLLON,Londonderry Branch,18,The maze runner / James Dashner,Dashner James,03/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLLON20150316Crash & burn : a novel / Lisa Gardner,EPLLON,Londonderry Branch,17,Crash & burn : a novel / Lisa Gardner,Gardner Lisa,03/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=crash%20%26%20burn
EPLLON20150316Gray Mountain / John Grisham,EPLLON,Londonderry Branch,14,Gray Mountain / John Grisham,Grisham John,03/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLLON20150316Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,EPLLON,Londonderry Branch,14,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,03/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...
EPLLON20150316Yes please / Amy Poehler,EPLLON,Londonderry Branch,12,Yes please / Amy Poehler,Poehler Amy,03/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON20150316Obsession in death / J. D. Robb,EPLLON,Londonderry Branch,11,Obsession in death / J. D. Robb,Robb J D,03/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=obsession%20in%20death
EPLLON20150316Cold cold heart / Tami Hoag. --,EPLLON,Londonderry Branch,10,Cold cold heart / Tami Hoag. --,Hoag Tami,03/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cold%20cold%20heart
EPLLON20150316Paper towns / by John Green,EPLLON,Londonderry Branch,10,Paper towns / by John Green,Green John,03/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=paper%20towns%20/
EPLLON20150316Where she went / by Gayle Forman,EPLLON,Londonderry Branch,10,Where she went / by Gayle Forman,Forman Gayle,03/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=where%20she%20went
EPLLON20150309The girl on the train / Paula Hawkins,EPLLON,Londonderry Branch,33,The girl on the train / Paula Hawkins,Hawkins Paula,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLON20150309The maze runner / James Dashner,EPLLON,Londonderry Branch,18,The maze runner / James Dashner,Dashner James,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLLON20150309Yes please / Amy Poehler,EPLLON,Londonderry Branch,15,Yes please / Amy Poehler,Poehler Amy,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON20150309Obsession in death / J. D. Robb,EPLLON,Londonderry Branch,14,Obsession in death / J. D. Robb,Robb J D,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=obsession%20in%20death
EPLLON20150309Gray Mountain / John Grisham,EPLLON,Londonderry Branch,14,Gray Mountain / John Grisham,Grisham John,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLLON20150309Crash & burn : a novel / Lisa Gardner,EPLLON,Londonderry Branch,13,Crash & burn : a novel / Lisa Gardner,Gardner Lisa,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=crash%20%26%20burn
EPLLON20150309Paper towns / by John Green,EPLLON,Londonderry Branch,12,Paper towns / by John Green,Green John,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=paper%20towns%20/
EPLLON20150309Where she went / by Gayle Forman,EPLLON,Londonderry Branch,11,Where she went / by Gayle Forman,Forman Gayle,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=where%20she%20went
"EPLLON20150309American sniper : the autobiography of the most lethal sniper in U.S. military history / Chris Kyle, with Scott McEwen and Jim DeFelice",EPLLON,Londonderry Branch,10,"American sniper : the autobiography of the most lethal sniper in U.S. military history / Chris Kyle, with Scott McEwen and Jim DeFelice",Kyle Chris-002013,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=american%20sniper%20%3A
EPLLON20150309Cold cold heart / Tami Hoag. --,EPLLON,Londonderry Branch,10,Cold cold heart / Tami Hoag. --,Hoag Tami,03/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cold%20cold%20heart
EPLLON20150302Cold cold heart / Tami Hoag. --,EPLLON,Londonderry Branch,11,Cold cold heart / Tami Hoag. --,Hoag Tami,03/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cold%20cold%20heart
EPLLON20150302Hope to die / James Patterson,EPLLON,Londonderry Branch,11,Hope to die / James Patterson,Patterson James,03/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=hope%20to%20die
EPLLON20150302Sisters / Raina Telgemeier ; with color by Braden Lamb,EPLLON,Londonderry Branch,12,Sisters / Raina Telgemeier ; with color by Braden Lamb,Telgemeier Raina,03/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=sisters%20/%20raina
EPLLON20150302Paper towns / by John Green,EPLLON,Londonderry Branch,13,Paper towns / by John Green,Green John,03/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=paper%20towns%20/
EPLLON20150302Obsession in death / J. D. Robb,EPLLON,Londonderry Branch,14,Obsession in death / J. D. Robb,Robb J D,03/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=obsession%20in%20death
EPLLON20150302Gray Mountain / John Grisham,EPLLON,Londonderry Branch,15,Gray Mountain / John Grisham,Grisham John,03/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLLON20150302Yes please / Amy Poehler,EPLLON,Londonderry Branch,15,Yes please / Amy Poehler,Poehler Amy,03/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON20150302The maze runner / James Dashner,EPLLON,Londonderry Branch,19,The maze runner / James Dashner,Dashner James,03/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLLON20150302The girl on the train / Paula Hawkins,EPLLON,Londonderry Branch,33,The girl on the train / Paula Hawkins,Hawkins Paula,03/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLON20150302Hush / Karen Robards,EPLLON,Londonderry Branch,9,Hush / Karen Robards,Robards Karen,03/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=hush%20/%20karen
EPLLON20150223The girl on the train / Paula Hawkins,EPLLON,Londonderry Branch,33,The girl on the train / Paula Hawkins,Hawkins Paula,02/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLON20150223The maze runner / James Dashner,EPLLON,Londonderry Branch,20,The maze runner / James Dashner,Dashner James,02/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLLON20150223Gray Mountain / John Grisham,EPLLON,Londonderry Branch,15,Gray Mountain / John Grisham,Grisham John,02/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLLON20150223Obsession in death / J. D. Robb,EPLLON,Londonderry Branch,14,Obsession in death / J. D. Robb,Robb J D,02/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=obsession%20in%20death
EPLLON20150223Sisters / Raina Telgemeier ; with color by Braden Lamb,EPLLON,Londonderry Branch,14,Sisters / Raina Telgemeier ; with color by Braden Lamb,Telgemeier Raina,02/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=sisters%20/%20raina
EPLLON20150223Yes please / Amy Poehler,EPLLON,Londonderry Branch,12,Yes please / Amy Poehler,Poehler Amy,02/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON20150223The blood of Olympus / Rick Riordan,EPLLON,Londonderry Branch,12,The blood of Olympus / Rick Riordan,Riordan Rick,02/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20blood%20of
EPLLON20150223The alchemist / Paulo Coelho ; translated by Alan R. Clarke,EPLLON,Londonderry Branch,12,The alchemist / Paulo Coelho ; translated by Alan R. Clarke,Coelho Paulo,02/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20alchemist%20/
EPLLON20150223Hope to die / James Patterson,EPLLON,Londonderry Branch,11,Hope to die / James Patterson,Patterson James,02/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=hope%20to%20die
EPLLON20150223Cold cold heart / Tami Hoag. --,EPLLON,Londonderry Branch,11,Cold cold heart / Tami Hoag. --,Hoag Tami,02/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cold%20cold%20heart
EPLLON20150216The girl on the train / Paula Hawkins,EPLLON,Londonderry Branch,34,The girl on the train / Paula Hawkins,Hawkins Paula,02/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLON20150216The maze runner / James Dashner,EPLLON,Londonderry Branch,20,The maze runner / James Dashner,Dashner James,02/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLLON20150216Gray Mountain / John Grisham,EPLLON,Londonderry Branch,18,Gray Mountain / John Grisham,Grisham John,02/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLLON20150216Obsession in death / J. D. Robb,EPLLON,Londonderry Branch,14,Obsession in death / J. D. Robb,Robb J D,02/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=obsession%20in%20death
EPLLON20150216The blood of Olympus / Rick Riordan,EPLLON,Londonderry Branch,14,The blood of Olympus / Rick Riordan,Riordan Rick,02/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20blood%20of
EPLLON20150216Sisters / Raina Telgemeier ; with color by Braden Lamb,EPLLON,Londonderry Branch,14,Sisters / Raina Telgemeier ; with color by Braden Lamb,Telgemeier Raina,02/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=sisters%20/%20raina
EPLLON20150216Yes please / Amy Poehler,EPLLON,Londonderry Branch,13,Yes please / Amy Poehler,Poehler Amy,02/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON20150216The alchemist / Paulo Coelho ; translated by Alan R. Clarke,EPLLON,Londonderry Branch,13,The alchemist / Paulo Coelho ; translated by Alan R. Clarke,Coelho Paulo,02/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20alchemist%20/
EPLLON20150216Diary of a wimpy kid. The long haul / by Jeff Kinney,EPLLON,Londonderry Branch,12,Diary of a wimpy kid. The long haul / by Jeff Kinney,Kinney Jeff,02/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=diary%20of%20a
EPLLON20150216Hope to die / James Patterson,EPLLON,Londonderry Branch,12,Hope to die / James Patterson,Patterson James,02/16/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=hope%20to%20die
EPLLON20150209The girl on the train / Paula Hawkins,EPLLON,Londonderry Branch,24,The girl on the train / Paula Hawkins,Hawkins Paula,02/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLON20150209The maze runner / James Dashner,EPLLON,Londonderry Branch,20,The maze runner / James Dashner,Dashner James,02/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLLON20150209Gray Mountain / John Grisham,EPLLON,Londonderry Branch,18,Gray Mountain / John Grisham,Grisham John,02/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLLON20150209The alchemist / Paulo Coelho ; translated by Alan R. Clarke,EPLLON,Londonderry Branch,17,The alchemist / Paulo Coelho ; translated by Alan R. Clarke,Coelho Paulo,02/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20alchemist%20/
EPLLON20150209The blood of Olympus / Rick Riordan,EPLLON,Londonderry Branch,16,The blood of Olympus / Rick Riordan,Riordan Rick,02/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20blood%20of
EPLLON20150209Sisters / Raina Telgemeier ; with color by Braden Lamb,EPLLON,Londonderry Branch,16,Sisters / Raina Telgemeier ; with color by Braden Lamb,Telgemeier Raina,02/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=sisters%20/%20raina
EPLLON20150209Yes please / Amy Poehler,EPLLON,Londonderry Branch,13,Yes please / Amy Poehler,Poehler Amy,02/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON20150209Obsession In Death  / by J D Robb,EPLLON,Londonderry Branch,13,Obsession In Death  / by J D Robb,Robb J D,02/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=obsession%20in%20death
EPLLON20150209Paper towns / by John Green,EPLLON,Londonderry Branch,13,Paper towns / by John Green,Green John,02/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=paper%20towns%20/
EPLLON20150209Diary of a wimpy kid. The long haul / by Jeff Kinney,EPLLON,Londonderry Branch,12,Diary of a wimpy kid. The long haul / by Jeff Kinney,Kinney Jeff,02/09/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=diary%20of%20a
EPLLON20150202Sisters / Raina Telgemeier ; with color by Braden Lamb,EPLLON,Londonderry Branch,21,Sisters / Raina Telgemeier ; with color by Braden Lamb,Telgemeier Raina,02/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=sisters%20/%20raina
EPLLON20150202Obsession In Death  / by J D Robb,EPLLON,Londonderry Branch,13,Obsession In Death  / by J D Robb,Robb J D,02/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=obsession%20in%20death
EPLLON20150202Diary of a wimpy kid. The long haul / by Jeff Kinney,EPLLON,Londonderry Branch,15,Diary of a wimpy kid. The long haul / by Jeff Kinney,Kinney Jeff,02/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=diary%20of%20a
EPLLON20150202The maze runner / James Dashner,EPLLON,Londonderry Branch,20,The maze runner / James Dashner,Dashner James,02/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLLON20150202Paper towns / by John Green,EPLLON,Londonderry Branch,14,Paper towns / by John Green,Green John,02/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=paper%20towns%20/
EPLLON20150202Yes please / Amy Poehler,EPLLON,Londonderry Branch,15,Yes please / Amy Poehler,Poehler Amy,02/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON20150202The girl on the train / Paula Hawkins,EPLLON,Londonderry Branch,34,The girl on the train / Paula Hawkins,Hawkins Paula,02/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLON20150202Gray Mountain / John Grisham,EPLLON,Londonderry Branch,18,Gray Mountain / John Grisham,Grisham John,02/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLLON20150202The alchemist / Paulo Coelho ; translated by Alan R. Clarke,EPLLON,Londonderry Branch,16,The alchemist / Paulo Coelho ; translated by Alan R. Clarke,Coelho Paulo,02/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20alchemist%20/
EPLLON20150202The blood of Olympus / Rick Riordan,EPLLON,Londonderry Branch,20,The blood of Olympus / Rick Riordan,Riordan Rick,02/02/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20blood%20of
EPLLON20150323Where she went / by Gayle Forman,EPLLON,Londonderry Branch,10,Where she went / by Gayle Forman,Forman Gayle,03/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=where%20she%20went
"EPLLON20150323American sniper : the autobiography of the most lethal sniper in U.S. military history / Chris Kyle, with Scott McEwen and Jim DeFelice",EPLLON,Londonderry Branch,10,"American sniper : the autobiography of the most lethal sniper in U.S. military history / Chris Kyle, with Scott McEwen and Jim DeFelice",Kyle Chris-002013,03/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=american%20sniper%20%3A
EPLLON20150323Obsession in death / J. D. Robb,EPLLON,Londonderry Branch,11,Obsession in death / J. D. Robb,Robb J D,03/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=obsession%20in%20death
EPLLON20150323Yes please / Amy Poehler,EPLLON,Londonderry Branch,11,Yes please / Amy Poehler,Poehler Amy,03/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON20150323Paper towns / by John Green,EPLLON,Londonderry Branch,12,Paper towns / by John Green,Green John,03/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=paper%20towns%20/
EPLLON20150323Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,EPLLON,Londonderry Branch,13,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,03/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...
EPLLON20150323Gray Mountain / John Grisham,EPLLON,Londonderry Branch,13,Gray Mountain / John Grisham,Grisham John,03/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLLON20150323Crash & burn : a novel / Lisa Gardner,EPLLON,Londonderry Branch,14,Crash & burn : a novel / Lisa Gardner,Gardner Lisa,03/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=crash%20%26%20burn
EPLLON20150323The maze runner / James Dashner,EPLLON,Londonderry Branch,18,The maze runner / James Dashner,Dashner James,03/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLLON20150323The girl on the train / Paula Hawkins,EPLLON,Londonderry Branch,39,The girl on the train / Paula Hawkins,Hawkins Paula,03/23/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLON20150330Gray Mountain / John Grisham,EPLLON,Londonderry Branch,14,Gray Mountain / John Grisham,Grisham John,03/30/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLLON20150330Paper towns / by John Green,EPLLON,Londonderry Branch,10,Paper towns / by John Green,Green John,03/30/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=paper%20towns%20/
EPLLON20150330Cold cold heart / Tami Hoag. --,EPLLON,Londonderry Branch,10,Cold cold heart / Tami Hoag. --,Hoag Tami,03/30/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cold%20cold%20heart
EPLLON20150330The 20/20 diet : turn your weight loss vision into reality : 20 key foods to help you succeed where other diets fail / Phil McGraw,EPLLON,Londonderry Branch,10,The 20/20 diet : turn your weight loss vision into reality : 20 key foods to help you succeed where other diets fail / Phil McGraw,McGraw Phillip C,03/30/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%2020/20%20diet
EPLLON20150330Obsession in death / J. D. Robb,EPLLON,Londonderry Branch,10,Obsession in death / J. D. Robb,Robb J D,03/30/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=obsession%20in%20death
EPLLON20150330Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,EPLLON,Londonderry Branch,11,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,03/30/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...
EPLLON20150330Yes please / Amy Poehler,EPLLON,Londonderry Branch,12,Yes please / Amy Poehler,Poehler Amy,03/30/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON20150330Crash & burn : a novel / Lisa Gardner,EPLLON,Londonderry Branch,14,Crash & burn : a novel / Lisa Gardner,Gardner Lisa,03/30/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=crash%20%26%20burn
EPLLON20150330The maze runner / James Dashner,EPLLON,Londonderry Branch,16,The maze runner / James Dashner,Dashner James,03/30/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLLON20150330The girl on the train / Paula Hawkins,EPLLON,Londonderry Branch,41,The girl on the train / Paula Hawkins,Hawkins Paula,03/30/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLON20150406Yes please / Amy Poehler,EPLLON,Londonderry Branch,12,Yes please / Amy Poehler,Poehler Amy,04/06/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON20150406The nightingale / Kristin Hannah,EPLLON,Londonderry Branch,10,The nightingale / Kristin Hannah,Hannah Kristin,04/06/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/
EPLLON20150406Cold cold heart / Tami Hoag. --,EPLLON,Londonderry Branch,10,Cold cold heart / Tami Hoag. --,Hoag Tami,04/06/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cold%20cold%20heart
EPLLON20150406Liar  / by Nora  Roberts,EPLLON,Londonderry Branch,11,Liar  / by Nora  Roberts,Roberts Nora,04/06/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=liar%20/%20by
EPLLON20150406Paper towns / by John Green,EPLLON,Londonderry Branch,11,Paper towns / by John Green,Green John,04/06/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=paper%20towns%20/
EPLLON20150406Gray Mountain / John Grisham,EPLLON,Londonderry Branch,12,Gray Mountain / John Grisham,Grisham John,04/06/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=gray%20mountain%20/
EPLLON20150406Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,EPLLON,Londonderry Branch,13,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,04/06/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...
EPLLON20150406Crash & burn : a novel / Lisa Gardner,EPLLON,Londonderry Branch,14,Crash & burn : a novel / Lisa Gardner,Gardner Lisa,04/06/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=crash%20%26%20burn
EPLLON20150406The maze runner / James Dashner,EPLLON,Londonderry Branch,16,The maze runner / James Dashner,Dashner James,04/06/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLLON20150406The girl on the train / Paula Hawkins,EPLLON,Londonderry Branch,42,The girl on the train / Paula Hawkins,Hawkins Paula,04/06/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLON20150413Still Alice : a novel / Lisa Genova,EPLLON,Londonderry Branch,10,Still Alice : a novel / Lisa Genova,Genova Lisa,04/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=still%20alice%20%3A
EPLLON20150413Cold betrayal / J.A. Jance. --,EPLLON,Londonderry Branch,10,Cold betrayal / J.A. Jance. --,Jance Judith A,04/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cold%20betrayal%20/
EPLLON20150413Paper towns / by John Green,EPLLON,Londonderry Branch,10,Paper towns / by John Green,Green John,04/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=paper%20towns%20/
EPLLON20150413Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,EPLLON,Londonderry Branch,10,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,04/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...
EPLLON20150413The liar / Nora Roberts,EPLLON,Londonderry Branch,11,The liar / Nora Roberts,Roberts Nora,04/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20liar%20/
EPLLON20150413Crash & burn : a novel / Lisa Gardner,EPLLON,Londonderry Branch,12,Crash & burn : a novel / Lisa Gardner,Gardner Lisa,04/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=crash%20%26%20burn
EPLLON20150413The nightingale / Kristin Hannah,EPLLON,Londonderry Branch,12,The nightingale / Kristin Hannah,Hannah Kristin,04/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/
EPLLON20150413Yes please / Amy Poehler,EPLLON,Londonderry Branch,12,Yes please / Amy Poehler,Poehler Amy,04/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON20150413The maze runner / James Dashner,EPLLON,Londonderry Branch,17,The maze runner / James Dashner,Dashner James,04/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner
EPLLON20150413The girl on the train / Paula Hawkins,EPLLON,Londonderry Branch,35,The girl on the train / Paula Hawkins,Hawkins Paula,04/13/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on
EPLLON20150420Still Alice : a novel / Lisa Genova,EPLLON,Londonderry Branch,10,Still Alice : a novel / Lisa Genova,Genova Lisa,04/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=still%20alice%20%3A
EPLLON20150420Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,EPLLON,Londonderry Branch,10,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,04/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...
EPLLON20150420Crash & burn : a novel / Lisa Gardner,EPLLON,Londonderry Branch,11,Crash & burn : a novel / Lisa Gardner,Gardner Lisa,04/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=crash%20%26%20burn
EPLLON20150420Yes please / Amy Poehler,EPLLON,Londonderry Branch,11,Yes please / Amy Poehler,Poehler Amy,04/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=yes%20please%20/
EPLLON20150420The liar / Nora Roberts,EPLLON,Londonderry Branch,13,The liar / Nora Roberts,Roberts Nora,04/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20liar%20/
EPLLON20150420Paper towns / by John Green,EPLLON,Londonderry Branch,13,Paper towns / by John Green,Green John,04/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=paper%20towns%20/
EPLLON20150420The nightingale / Kristin Hannah,EPLLON,Londonderry Branch,13,The nightingale / Kristin Hannah,Hannah Kristin,04/20/2015 12:00:00 AM,http://epl.bibliocommons.com/search?t=smart&q=the%20nightingale%20/
